Source,Target 
98164,84680 
98164,84681 
98164,84682 
98164,84683 
98164,84684 
98164,84685 
98164,84686 
98164,84687 
98164,84688 
98164,84689 
98164,84690 
98164,84691 
98164,84692 
98164,84693 
98164,84694 
98164,84695 
98164,84696 
98164,84697 
98164,84711 
98164,84713 
98164,84714 
98164,84739 
98164,84740 
98164,84741 
98164,84742 
98164,84743 
98164,84744 
98164,61956 
98165,84680 
98165,84681 
98165,84682 
98165,84683 
98165,84684 
98165,84685 
98165,84686 
98165,84687 
98165,84688 
98165,84689 
98165,84690 
98165,84691 
98165,84692 
98165,84693 
98165,84694 
98165,84695 
98165,84696 
98165,84697 
98165,84711 
98165,84713 
98165,84714 
98165,84739 
98165,84740 
98165,84741 
98165,84742 
98165,84743 
98165,84744 
98166,84680 
98166,84681 
98166,84682 
98166,84683 
98166,84684 
98166,84685 
98166,84686 
98166,84687 
98166,84688 
98166,84689 
98166,84690 
98166,84691 
98166,84692 
98166,84693 
98166,84694 
98166,84695 
98166,84696 
98166,84697 
98166,84711 
98166,84713 
98166,84714 
98166,84739 
98166,84740 
98166,84741 
98166,84742 
98166,84743 
98166,84744 
98166,98151 
98167,84680 
98167,84681 
98167,84682 
98167,84683 
98167,84684 
98167,84685 
98167,84686 
98167,84687 
98167,84688 
98167,84689 
98167,84690 
98167,84691 
98167,84692 
98167,84693 
98167,84694 
98167,84695 
98167,84696 
98167,84697 
98167,84698 
98167,84699 
98167,84700 
98167,84701 
98167,84702 
98167,84704 
98167,84708 
98167,84710 
98167,84711 
98167,84712 
98167,84713 
98167,84714 
98167,84715 
98167,84716 
98167,84717 
98167,84718 
98167,84719 
98167,84720 
98167,84721 
98167,84722 
98167,84723 
98167,84724 
98167,84725 
98167,84726 
98167,84727 
98167,84728 
98167,84729 
98167,84731 
98167,84732 
98167,84734 
98167,84736 
98167,84739 
98167,84740 
98167,84741 
98167,84742 
98167,84743 
98167,84744 
98167,84745 
98167,247142 
98167,98158 
98167,58593 
98167,98160 
98167,84733 
98167,84735 
98167,84730 
98167,84709 
98167,84737 
98168,84680 
98168,84681 
98168,84682 
98168,84683 
98168,84684 
98168,84685 
98168,84686 
98168,84687 
98168,84688 
98168,84689 
98168,84690 
98168,84691 
98168,84692 
98168,84693 
98168,84694 
98168,84695 
98168,84696 
98168,84697 
98168,84711 
98168,84713 
98168,84714 
98168,84739 
98168,84740 
98168,84741 
98168,84742 
98168,84743 
98168,84744 
98168,84745 
98168,98182 
98168,98171 
98168,98192 
98168,98153 
98168,98185 
98168,98191 
98169,84680 
98169,84681 
98169,84682 
98169,84683 
98169,84684 
98169,84685 
98169,84686 
98169,84687 
98169,84688 
98169,84689 
98169,84690 
98169,84691 
98169,84692 
98169,84693 
98169,84694 
98169,84695 
98169,84696 
98169,84697 
98169,84711 
98169,84713 
98169,84714 
98169,84739 
98169,84740 
98169,84741 
98169,84742 
98169,84743 
98169,84744 
98169,247142 
98170,84680 
98170,84681 
98170,84682 
98170,84683 
98170,84684 
98170,84685 
98170,84686 
98170,84687 
98170,84688 
98170,84689 
98170,84690 
98170,84691 
98170,84692 
98170,84693 
98170,84694 
98170,84695 
98170,84696 
98170,84697 
98170,84711 
98170,84713 
98170,84714 
98170,84739 
98170,84740 
98170,84741 
98170,84742 
98170,84743 
98170,84744 
98171,84680 
98171,84681 
98171,84682 
98171,84683 
98171,84684 
98171,84685 
98171,84686 
98171,84687 
98171,84688 
98171,84689 
98171,84690 
98171,84691 
98171,84692 
98171,84693 
98171,84694 
98171,84695 
98171,84696 
98171,84697 
98171,84711 
98171,84713 
98171,84714 
98171,84739 
98171,84740 
98171,84741 
98171,84742 
98171,84743 
98171,84744 
98171,84745 
98171,98152 
98171,247142 
98172,84680 
98172,84681 
98172,84682 
98172,84683 
98172,84684 
98172,84685 
98172,84686 
98172,84687 
98172,84688 
98172,84689 
98172,84690 
98172,84691 
98172,84692 
98172,84693 
98172,84694 
98172,84695 
98172,84696 
98172,84697 
98172,84711 
98172,84713 
98172,84714 
98172,84739 
98172,84740 
98172,84741 
98172,84742 
98172,84743 
98172,84744 
98172,247142 
98172,84745 
98173,84680 
98173,84681 
98173,84682 
98173,84683 
98173,84684 
98173,84685 
98173,84686 
98173,84687 
98173,84688 
98173,84689 
98173,84690 
98173,84691 
98173,84692 
98173,84693 
98173,84694 
98173,84695 
98173,84696 
98173,84697 
98173,84711 
98173,84713 
98173,84714 
98173,84739 
98173,84740 
98173,84741 
98173,84742 
98173,84743 
98173,84744 
98173,84745 
98173,98164 
98174,84680 
98174,84681 
98174,84682 
98174,84683 
98174,84684 
98174,84685 
98174,84686 
98174,84687 
98174,84688 
98174,84689 
98174,84690 
98174,84691 
98174,84692 
98174,84693 
98174,84694 
98174,84695 
98174,84696 
98174,84697 
98174,84711 
98174,84713 
98174,84714 
98174,84739 
98174,84740 
98174,84741 
98174,84742 
98174,84743 
98174,84744 
98175,84680 
98175,84681 
98175,84682 
98175,84683 
98175,84684 
98175,84685 
98175,84686 
98175,84687 
98175,84688 
98175,84689 
98175,84690 
98175,84691 
98175,84692 
98175,84693 
98175,84694 
98175,84695 
98175,84696 
98175,84697 
98175,84711 
98175,84713 
98175,84714 
98175,84739 
98175,84740 
98175,84741 
98175,84742 
98175,84743 
98175,84744 
98175,84745 
98175,247142 
98176,84680 
98176,84681 
98176,84682 
98176,84683 
98176,84684 
98176,84685 
98176,84686 
98176,84687 
98176,84688 
98176,84689 
98176,84690 
98176,84691 
98176,84692 
98176,84693 
98176,84694 
98176,84695 
98176,84696 
98176,84697 
98176,84711 
98176,84713 
98176,84714 
98176,84739 
98176,84740 
98176,84741 
98176,84742 
98176,84743 
98176,84744 
98176,84745 
98177,84680 
98177,84682 
98177,84684 
98177,84685 
98177,84686 
98177,84687 
98177,84688 
98177,84689 
98177,84690 
98177,84691 
98177,84692 
98177,84693 
98177,84694 
98177,84695 
98177,84696 
98177,84697 
98177,84711 
98177,84713 
98177,84714 
98177,84739 
98177,84740 
98177,84741 
98177,84742 
98177,84743 
98177,84744 
98177,98158 
98177,247142 
98177,98162 
98178,84680 
98178,84681 
98178,84682 
98178,84683 
98178,84684 
98178,84685 
98178,84686 
98178,84687 
98178,84688 
98178,84689 
98178,84690 
98178,84691 
98178,84692 
98178,84693 
98178,84694 
98178,84695 
98178,84696 
98178,84697 
98178,84711 
98178,84713 
98178,84714 
98178,84739 
98178,84740 
98178,84741 
98178,84742 
98178,84743 
98178,84744 
98178,84745 
98178,247142 
98179,84680 
98179,84681 
98179,84682 
98179,84683 
98179,84684 
98179,84685 
98179,84686 
98179,84687 
98179,84688 
98179,84689 
98179,84690 
98179,84691 
98179,84692 
98179,84693 
98179,84694 
98179,84695 
98179,84696 
98179,84697 
98179,84711 
98179,84713 
98179,84714 
98179,84739 
98179,84740 
98179,84741 
98179,84742 
98179,84743 
98179,84744 
98179,84745 
98179,247142 
98179,98174 
98180,84680 
98180,84681 
98180,84682 
98180,84683 
98180,84684 
98180,84685 
98180,84686 
98180,84687 
98180,84688 
98180,84689 
98180,84690 
98180,84691 
98180,84692 
98180,84693 
98180,84694 
98180,84695 
98180,84696 
98180,84697 
98180,84711 
98180,84713 
98180,84714 
98180,84739 
98180,84740 
98180,84741 
98180,84742 
98180,84743 
98180,84744 
98180,84745 
98181,84680 
98181,84681 
98181,84682 
98181,84683 
98181,84684 
98181,84685 
98181,84686 
98181,84687 
98181,84688 
98181,84689 
98181,84690 
98181,84691 
98181,84692 
98181,84693 
98181,84694 
98181,84695 
98181,84696 
98181,84697 
98181,84711 
98181,84713 
98181,84714 
98181,84739 
98181,84740 
98181,84741 
98181,84742 
98181,84743 
98181,84744 
98181,98158 
98181,84745 
98182,84680 
98182,84681 
98182,84682 
98182,84683 
98182,84684 
98182,84685 
98182,84686 
98182,84687 
98182,84688 
98182,84689 
98182,84690 
98182,84691 
98182,84692 
98182,84693 
98182,84694 
98182,84695 
98182,84696 
98182,84697 
98182,84698 
98182,84699 
98182,84700 
98182,84701 
98182,84702 
98182,84704 
98182,84708 
98182,84709 
98182,84710 
98182,84711 
98182,84712 
98182,84713 
98182,84714 
98182,84715 
98182,84716 
98182,84717 
98182,84718 
98182,84719 
98182,84720 
98182,84721 
98182,84722 
98182,84723 
98182,84724 
98182,84725 
98182,84726 
98182,84727 
98182,84728 
98182,84729 
98182,84730 
98182,84731 
98182,84732 
98182,84733 
98182,84734 
98182,84735 
98182,84736 
98182,84737 
98182,84739 
98182,84740 
98182,84741 
98182,84742 
98182,84743 
98182,84744 
98182,247142 
98182,98177 
98183,84680 
98183,84681 
98183,84682 
98183,84683 
98183,84684 
98183,84685 
98183,84686 
98183,84687 
98183,84688 
98183,84689 
98183,84690 
98183,84691 
98183,84692 
98183,84693 
98183,84694 
98183,84695 
98183,84696 
98183,84697 
98183,84698 
98183,84699 
98183,84700 
98183,84701 
98183,84702 
98183,84704 
98183,84708 
98183,84709 
98183,84710 
98183,84711 
98183,84712 
98183,84713 
98183,84714 
98183,84715 
98183,84716 
98183,84717 
98183,84718 
98183,84719 
98183,84720 
98183,84721 
98183,84722 
98183,84723 
98183,84724 
98183,84725 
98183,84726 
98183,84727 
98183,84728 
98183,84729 
98183,84730 
98183,84731 
98183,84732 
98183,84733 
98183,84734 
98183,84736 
98183,84739 
98183,84740 
98183,84741 
98183,84742 
98183,84743 
98183,84744 
98183,247142 
98183,84735 
98183,84737 
98184,84680 
98184,84681 
98184,84682 
98184,84683 
98184,84684 
98184,84685 
98184,84686 
98184,84687 
98184,84688 
98184,84689 
98184,84690 
98184,84691 
98184,84692 
98184,84693 
98184,84694 
98184,84695 
98184,84696 
98184,84697 
98184,84711 
98184,84713 
98184,84714 
98184,84739 
98184,84740 
98184,84741 
98184,84742 
98184,84743 
98184,84744 
98185,84680 
98185,84681 
98185,84682 
98185,84683 
98185,84684 
98185,84685 
98185,84686 
98185,84687 
98185,84688 
98185,84689 
98185,84690 
98185,84691 
98185,84692 
98185,84693 
98185,84694 
98185,84695 
98185,84696 
98185,84697 
98185,84711 
98185,84713 
98185,84714 
98185,84739 
98185,84740 
98185,84741 
98185,84742 
98185,84743 
98185,84744 
98185,84745 
98186,84680 
98186,84681 
98186,84682 
98186,84683 
98186,84684 
98186,84685 
98186,84686 
98186,84687 
98186,84688 
98186,84689 
98186,84690 
98186,84691 
98186,84692 
98186,84693 
98186,84694 
98186,84695 
98186,84696 
98186,84697 
98186,84699 
98186,84711 
98186,84713 
98186,84714 
98186,84739 
98186,84740 
98186,84741 
98186,84742 
98186,84743 
98186,84744 
98186,98150 
98186,98151 
98186,98162 
98186,84745 
98187,84680 
98187,84681 
98187,84682 
98187,84683 
98187,84684 
98187,84685 
98187,84686 
98187,84687 
98187,84688 
98187,84689 
98187,84690 
98187,84691 
98187,84692 
98187,84693 
98187,84694 
98187,84695 
98187,84696 
98187,84697 
98187,84711 
98187,84713 
98187,84714 
98187,84739 
98187,84740 
98187,84741 
98187,84742 
98187,84743 
98187,84744 
98187,84745 
98187,247142 
98188,84680 
98188,84681 
98188,84682 
98188,84683 
98188,84684 
98188,84685 
98188,84686 
98188,84687 
98188,84688 
98188,84689 
98188,84690 
98188,84691 
98188,84692 
98188,84693 
98188,84694 
98188,84695 
98188,84696 
98188,84697 
98188,84711 
98188,84713 
98188,84714 
98188,84739 
98188,84740 
98188,84741 
98188,84742 
98188,84743 
98188,84744 
98188,84745 
98188,247142 
98188,58593 
98188,255903 
98188,98152 
98188,98170 
98189,84680 
98189,84681 
98189,84682 
98189,84683 
98189,84684 
98189,84685 
98189,84686 
98189,84687 
98189,84688 
98189,84689 
98189,84690 
98189,84691 
98189,84692 
98189,84693 
98189,84694 
98189,84695 
98189,84696 
98189,84697 
98189,84711 
98189,84713 
98189,84714 
98189,84727 
98189,84729 
98189,84731 
98189,84732 
98189,84734 
98189,84736 
98189,84739 
98189,84740 
98189,84741 
98189,84742 
98189,84743 
98189,84744 
98189,84745 
98189,98156 
98189,247142 
98190,84680 
98190,84681 
98190,84682 
98190,84683 
98190,84684 
98190,84685 
98190,84686 
98190,84687 
98190,84688 
98190,84689 
98190,84690 
98190,84691 
98190,84692 
98190,84693 
98190,84694 
98190,84695 
98190,84696 
98190,84697 
98190,84711 
98190,84713 
98190,84714 
98190,84739 
98190,84740 
98190,84741 
98190,84742 
98190,84743 
98190,84744 
98190,84745 
98190,98158 
98190,247142 
98191,84680 
98191,84681 
98191,84682 
98191,84683 
98191,84684 
98191,84685 
98191,84686 
98191,84687 
98191,84688 
98191,84689 
98191,84690 
98191,84691 
98191,84692 
98191,84693 
98191,84694 
98191,84695 
98191,84696 
98191,84697 
98191,84711 
98191,84713 
98191,84714 
98191,84739 
98191,84740 
98191,84741 
98191,84742 
98191,84743 
98191,84744 
98191,84745 
98192,84680 
98192,84681 
98192,84682 
98192,84683 
98192,84684 
98192,84685 
98192,84686 
98192,84687 
98192,84688 
98192,84689 
98192,84690 
98192,84691 
98192,84692 
98192,84693 
98192,84694 
98192,84695 
98192,84696 
98192,84697 
98192,84711 
98192,84713 
98192,84714 
98192,84739 
98192,84740 
98192,84741 
98192,84742 
98192,84743 
98192,84744 
98192,84745 
98192,98157 
98192,247142 
98202,84864 
98202,120373 
98212,109101 
98212,250973 
98212,135227 
98212,170427 
98212,73856 
98212,136528 
98213,40156 
98213,61571 
98213,135227 
98213,71098 
98213,73856 
98213,135230 
98387,147746 
98387,44966 
98389,44227 
98389,44828 
98389,49833 
98389,121095 
98389,118579 
98389,175008 
98417,142190 
98417,163679 
98417,223034 
98729,64408 
98729,97424 
98729,140562 
98729,124168 
98729,3521 
98776,23868 
98776,10377 
98776,90635 
98776,152911 
98776,210177 
98778,251899 
98778,216156 
98847,18436 
98847,18443 
98847,191590 
98847,188777 
98847,114316 
98864,6698 
98864,6733 
98864,43871 
98864,255302 
98864,118492 
98864,161660 
98864,160633 
98864,156227 
98864,5716 
98864,6700 
98864,159237 
98864,13132 
98968,103899 
98968,136308 
98968,186085 
98968,91380 
98968,202301 
98968,186081 
98968,190850 
99046,216156 
99046,35323 
99046,99045 
99047,142190 
99047,163679 
99047,177651 
99047,108199 
99047,37654 
99047,63669 
99047,235226 
99047,15051 
99047,15881 
99250,121103 
99250,71127 
99250,216156 
99250,36589 
99250,188777 
99250,240765 
99250,180836 
99523,251899 
99523,169207 
99523,256529 
99523,196301 
99523,256582 
99523,191855 
99523,235219 
99523,224878 
99523,174658 
99548,97964 
99548,42174 
99548,174556 
99548,171641 
99548,95007 
99548,215401 
99548,249986 
99548,214354 
99582,32040 
99582,103899 
99582,259505 
99582,133583 
99582,241400 
99582,250647 
99582,241395 
99582,118574 
99654,205640 
99693,251890 
99693,122206 
99693,205777 
99693,256170 
99761,18840 
99761,75842 
99761,18436 
99761,18443 
99761,213634 
99761,121991 
99761,12289 
99761,91976 
99761,237850 
99761,237852 
99761,237851 
99797,136494 
99840,15495 
99840,75373 
99840,59728 
99840,176327 
99840,49358 
99840,93710 
99840,176326 
99840,158982 
99840,138788 
99871,43420 
99871,45543 
99871,49511 
99871,36497 
99871,104583 
99871,8583 
99871,121095 
99871,121094 
99871,196412 
99871,218643 
99871,183855 
99871,5852 
99871,17264 
99871,130122 
99871,62737 
99871,179465 
99875,95191 
99875,128596 
99875,228840 
99875,55120 
99875,8584 
99875,101024 
99875,125345 
99875,63517 
99963,39694 
99963,51143 
99963,244647 
99963,244646 
99963,244658 
99963,244645 
99963,210152 
99963,85546 
100076,38553 
100076,54519 
100076,54520 
100076,202145 
100076,202147 
100130,36497 
100130,80939 
100130,95197 
100130,128596 
100130,228840 
100130,55120 
100130,104583 
100130,53144 
100130,79025 
100130,20866 
100130,95184 
100130,239985 
100130,8985 
100130,257491 
100130,249685 
100130,253454 
100130,204106 
100130,125890 
100130,257488 
100164,137199 
100164,8985 
100164,3342 
100164,92362 
100164,161642 
100164,187205 
100164,152646 
100164,161464 
100181,251899 
100181,251890 
100181,37628 
100181,154299 
100181,76429 
100181,196412 
100181,157863 
100181,108198 
100181,213544 
100181,121369 
100181,77182 
100181,97492 
100181,226744 
100181,97494 
100181,97489 
100181,97507 
100182,97492 
100182,97494 
100182,251899 
100182,225260 
100182,37628 
100182,45406 
100182,154299 
100182,76429 
100182,196412 
100182,157863 
100182,108198 
100182,79950 
100182,14937 
100182,121369 
100182,220362 
100182,77182 
100182,154870 
100182,226744 
100182,97489 
100183,218925 
100436,96100 
100436,49325 
100841,10542 
100841,191958 
100841,255308 
100841,160429 
100841,171640 
100841,255309 
100841,144159 
100859,49351 
100859,49354 
100859,79613 
100859,63933 
100859,108401 
100969,14984 
100969,36497 
100969,55120 
100969,10377 
100969,79027 
100969,95190 
100969,121419 
100969,167381 
100969,62740 
100969,100974 
100969,121348 
100969,118829 
100969,43459 
100969,126777 
100969,176174 
100969,25327 
100969,14993 
100969,131405 
100974,25335 
100974,36497 
100974,55120 
100974,10377 
100974,43762 
100974,160266 
100974,186857 
100974,60363 
100974,124489 
100974,43459 
100974,126777 
100974,46754 
100974,25327 
100974,99047 
100974,25284 
100974,204944 
100984,55120 
100984,24139 
100984,167381 
100984,127728 
100984,181842 
100984,213633 
100984,110580 
100984,111898 
100984,56188 
100984,124489 
100984,126777 
100984,144668 
100984,210494 
100984,132949 
100984,143979 
100984,201017 
100984,124482 
101024,20744 
101024,36497 
101024,48727 
101024,55120 
101024,79025 
101024,79027 
101024,228840 
101024,166262 
101024,143260 
101024,239985 
101024,82951 
101024,177813 
101353,52809 
101353,68725 
101353,126441 
101353,250795 
101353,216546 
101353,183492 
101353,183499 
101355,68725 
101355,91561 
101355,183502 
101355,246330 
101355,250431 
101359,68725 
101361,68725 
101361,183500 
101408,174203 
101408,156235 
101420,94128 
101420,121094 
101420,215391 
101420,51143 
101420,205396 
101420,215401 
101420,45547 
101420,148004 
101759,22099 
101759,22103 
101759,22143 
101759,35315 
101759,59217 
101759,191587 
101759,108199 
101759,174670 
101759,29007 
101759,163494 
101759,191002 
101759,35350 
101778,16705 
101778,94128 
101778,211630 
101778,138452 
101778,238813 
101784,597 
101784,4256 
101784,97424 
101784,191585 
101784,1155 
101784,61675 
101784,109101 
101784,11310 
101784,250973 
102153,1154 
102153,12582 
102153,7657 
102153,251452 
102153,179550 
102153,149486 
102153,216558 
102541,112318 
102541,28170 
102541,169679 
102541,196386 
102541,196475 
102541,246672 
102541,122386 
102552,44826 
102552,1153 
102552,163092 
102552,102612 
102552,102553 
102552,42168 
102552,102556 
102552,204345 
102553,1153 
102553,6682 
102553,87591 
102553,102612 
102553,42168 
102553,216152 
102553,102563 
102553,118582 
102553,129725 
102553,102565 
102553,121105 
102556,102552 
102556,1153 
102556,163092 
102556,102612 
102556,244658 
102556,102553 
102556,102563 
102557,225260 
102557,240695 
102557,94128 
102557,68723 
102559,163092 
102563,51143 
102563,163092 
102563,102612 
102563,102552 
102563,129725 
102563,203370 
102565,102612 
102565,102552 
102612,1153 
102612,89044 
102612,102552 
102612,102553 
102612,102556 
102612,102563 
102612,163092 
102612,129725 
102612,44826 
102613,109101 
102613,196412 
102613,163092 
102613,102612 
102723,36497 
102723,228840 
102723,227969 
102723,55120 
102723,53144 
102723,8583 
102723,79025 
102723,246320 
102723,48727 
102723,209171 
102723,54487 
102723,229817 
102844,97078 
102844,97112 
102844,251890 
102844,11928 
102844,108205 
102844,35348 
102844,59668 
102844,168630 
102844,122331 
102844,122355 
102848,35348 
102848,59668 
102848,251890 
102848,108205 
102848,211843 
102848,111758 
102848,122355 
102849,49535 
102849,251890 
102849,108191 
102849,11928 
102849,108205 
102849,122334 
102849,35348 
102849,59668 
102849,259575 
102849,111758 
102849,122340 
102849,35329 
102849,191589 
102849,122355 
102849,210489 
102879,59668 
102879,251890 
102879,108191 
102879,11928 
102879,108205 
102879,35348 
102879,156385 
102879,191994 
102879,102849 
102879,102844 
102879,102848 
103030,95179 
103030,228840 
103030,31088 
103030,83641 
103030,125345 
103030,172533 
103283,13839 
103283,41685 
103283,54519 
103283,86528 
103283,168639 
103283,103899 
103283,136308 
103283,202145 
103283,244824 
103283,202143 
103283,202147 
103283,210739 
103336,132081 
103336,59730 
103336,136494 
103336,214757 
103336,103480 
103336,205640 
103336,205641 
103336,205642 
103336,103395 
103336,131834 
103395,96514 
103395,103336 
103395,207315 
103395,132081 
103395,230714 
103395,59730 
103395,136494 
103395,103480 
103395,115016 
103395,99654 
103395,205641 
103395,44796 
103480,103336 
103480,96514 
103480,132081 
103480,59730 
103480,132082 
103545,95343 
103545,211630 
103545,178502 
103545,155664 
103545,213633 
103545,190854 
103545,9697 
103545,171211 
103545,248089 
103545,242146 
103545,143979 
103545,225134 
103549,95343 
103549,91080 
103549,96003 
103549,215490 
103549,57724 
103549,52410 
103549,241398 
103549,109921 
103549,46801 
103549,248776 
103549,177039 
103549,241396 
103549,177303 
103549,141300 
103549,54523 
103549,243145 
103549,171211 
103549,41685 
103552,89422 
103552,168639 
103552,95343 
103552,91080 
103552,146 
103552,136308 
103552,96003 
103552,259505 
103552,215490 
103552,57724 
103552,52410 
103552,155664 
103552,109921 
103552,52688 
103552,177039 
103552,177303 
103552,54523 
103552,131339 
103552,70332 
103552,243136 
103813,52410 
103813,168640 
103813,103819 
103813,228774 
103813,122172 
103813,202147 
103813,164623 
103813,184705 
103815,13839 
103815,52410 
103815,54526 
103815,54539 
103815,9250 
103815,9268 
103815,116728 
103815,91380 
103815,207218 
103815,184718 
103815,54531 
103815,184668 
103815,192332 
103815,176771 
103819,9247 
103819,9254 
103819,9268 
103819,10109 
103819,93786 
103819,141548 
103819,135390 
103819,89975 
103819,239929 
103819,135391 
103819,133583 
103819,186376 
103819,241398 
103819,208665 
103819,186085 
103819,247050 
103819,178137 
103819,186368 
103819,161660 
103819,9266 
103819,134309 
103819,192332 
103821,10109 
103821,89975 
103821,103819 
103821,208665 
103821,186085 
103821,243296 
103821,103813 
103821,84866 
103821,215486 
103821,241396 
103821,122172 
103821,184664 
103821,190850 
103821,187669 
103828,93786 
103828,136308 
103828,135391 
103828,164624 
103828,228774 
103828,248573 
103828,184718 
103828,122172 
103828,186081 
103828,156121 
103828,134309 
103828,9264 
103828,192332 
103828,118574 
103828,176771 
103828,241405 
103893,103899 
103893,10109 
103893,9247 
103893,41056 
103893,241398 
103893,189083 
103893,103819 
103893,103828 
103893,103813 
103893,84866 
103893,178137 
103893,250647 
103893,190861 
103893,215486 
103893,4809 
103893,202149 
103893,186368 
103893,156121 
103893,190850 
103893,103821 
103893,161731 
103893,9536 
103893,260036 
103893,41053 
103893,41055 
103895,91380 
103895,93787 
103895,168639 
103895,135390 
103895,91080 
103895,47929 
103895,202144 
103895,248562 
103895,96003 
103895,54519 
103895,202145 
103895,135391 
103895,13839 
103895,202146 
103895,133583 
103895,9268 
103895,41056 
103895,208665 
103895,54526 
103895,116728 
103895,228774 
103895,208751 
103895,190861 
103895,241396 
103895,202149 
103895,184718 
103895,54531 
103895,103815 
103895,9280 
103895,164623 
103895,164622 
103899,9262 
103899,13839 
103899,54521 
103899,99582 
103899,168639 
103899,202144 
103899,190861 
103899,248573 
103916,13839 
103916,168639 
103916,103899 
103916,202144 
103916,136308 
103916,54519 
103916,41056 
103916,259546 
103916,35183 
103916,215486 
103916,54527 
103916,4809 
103916,67568 
103916,52690 
103916,41053 
104231,64629 
104231,207315 
104231,181291 
104231,213191 
104231,21457 
104231,21448 
104231,169967 
104284,128596 
104284,36497 
104284,228840 
104284,104583 
104284,53144 
104284,20866 
104284,63516 
104425,22108 
104425,76429 
104425,2733 
104425,180713 
104446,70199 
104555,29406 
104555,1161 
104582,48962 
104582,177701 
104582,31088 
104582,104583 
104582,53144 
104582,20866 
104582,104584 
104582,216153 
104582,79147 
104582,82953 
104582,6566 
104582,7619 
104582,257488 
104583,2130 
104583,20866 
104583,41202 
104583,94742 
104583,36497 
104583,104584 
104583,216153 
104583,160557 
104583,216442 
104583,133513 
104584,55120 
104584,104583 
104584,177701 
104584,128596 
104584,36497 
104584,20866 
104584,101024 
104584,167381 
104584,62740 
104584,61687 
104584,143260 
104584,129456 
104584,62737 
104662,31780 
104662,110707 
104662,3232 
104662,258269 
104662,122650 
104662,243513 
104662,139717 
104662,191661 
104662,187928 
104662,107746 
104662,59602 
104662,15495 
104662,31784 
104662,152851 
104662,164658 
104662,61113 
104662,12213 
104662,191669 
104662,191662 
104662,55063 
104662,31785 
104662,152852 
104662,61114 
104662,235047 
105149,53118 
105149,57723 
105149,93786 
105149,9249 
105149,95339 
105149,116728 
105149,215581 
105149,190854 
105149,248573 
105149,177303 
105149,9280 
105149,100076 
105149,9266 
105149,9248 
105149,187669 
105149,60120 
105237,233695 
105323,160004 
105562,142190 
105562,240765 
105562,22107 
105609,105610 
105609,49108 
105609,148244 
105610,51143 
105610,53582 
105610,105609 
105610,104555 
105610,215391 
105610,163092 
105610,57614 
105610,16857 
105615,239317 
105615,202070 
105615,130890 
105616,7657 
105618,19856 
105618,105615 
105726,10623 
105726,10693 
105726,15834 
105726,15856 
105726,82951 
105726,82953 
105726,82960 
105726,128596 
105726,36497 
105726,228840 
105726,227969 
105726,53144 
105726,79025 
105726,48727 
105726,20866 
105726,101024 
105726,61708 
105726,137199 
105726,259456 
105726,79033 
105726,15840 
105726,125890 
105726,213184 
105947,36589 
105947,54087 
105947,68725 
105947,188777 
105947,66222 
106172,95182 
106172,24139 
106172,95190 
106172,101759 
106172,167381 
106172,180793 
106172,43762 
106172,11312 
106172,216548 
106172,160266 
106172,218365 
106172,14984 
106172,186857 
106172,43434 
106172,5852 
106172,60363 
106172,1954 
106172,37649 
106172,154794 
106172,56301 
106172,20815 
106172,124527 
106172,50760 
106172,25327 
106172,14993 
106172,15015 
106172,15051 
106172,43777 
106172,15010 
106172,213464 
106172,124496 
106172,55538 
106340,46799 
106340,249009 
106340,199562 
106340,95343 
106340,199567 
106340,54519 
106340,62859 
106340,46801 
106340,259546 
106340,109816 
106340,215581 
106340,54527 
106340,9697 
106340,43234 
106340,54523 
106340,202147 
106340,103545 
106340,160003 
106340,136600 
106340,95344 
106340,54521 
106545,29784 
106545,32377 
106545,86795 
106545,4 
106545,211843 
106545,116974 
106545,29690 
106545,117620 
106545,29693 
106545,29699 
106545,117631 
106545,117632 
106545,29692 
106545,86798 
106545,117633 
106545,29712 
106545,191885 
106545,220162 
106557,32377 
106557,205777 
106557,4 
106557,116974 
106557,29690 
106557,53602 
106557,117620 
106557,29693 
106557,29784 
106557,236641 
106557,29699 
106557,117631 
106557,117617 
106557,117632 
106557,29692 
106557,117633 
106557,29712 
106557,117640 
106558,29712 
106558,86821 
106558,86822 
106558,32377 
106558,86795 
106558,4 
106558,116974 
106558,29690 
106558,117620 
106558,29693 
106558,112436 
106558,29784 
106558,236641 
106558,29699 
106558,117631 
106558,86804 
106558,86802 
106558,86798 
106558,29692 
106558,117633 
106558,117640 
106558,191885 
106558,220162 
106558,86817 
106560,29692 
106560,32377 
106560,86822 
106560,4 
106560,116974 
106560,106545 
106560,29690 
106560,117620 
106560,5364 
106560,106558 
106560,29693 
106560,29784 
106560,236641 
106560,29699 
106560,117631 
106560,117617 
106560,86815 
106560,117632 
106560,10330 
106560,117633 
106560,29712 
106560,117640 
106560,191885 
106563,251890 
106563,122206 
106563,10542 
106563,32377 
106563,86795 
106563,90635 
106563,4 
106563,116974 
106563,191840 
106563,29690 
106563,117620 
106563,112436 
106563,29784 
106563,127325 
106563,29699 
106563,117631 
106563,86798 
106563,29712 
106683,42174 
106683,182525 
106683,148002 
106775,128596 
106775,95177 
106775,8584 
106775,121419 
106775,15856 
106775,167381 
106775,129456 
106775,131599 
106775,43400 
106844,32786 
106844,42174 
106844,251894 
106844,139207 
106844,218839 
106911,191661 
106911,106912 
106912,59602 
106912,68725 
106912,106911 
