Source,Target,Type,Id,Label,timeset,Weight
41338,75734,Directed,92643,,,1
41338,64865,Directed,92644,,,1
41338,88825,Directed,92645,,,1
41338,58169,Directed,92646,,,1
41338,52760,Directed,92647,,,1
41338,2042,Directed,92648,,,1
41338,99542,Directed,92649,,,1
41338,57915,Directed,92650,,,1
41338,98003,Directed,92651,,,1
41338,78191,Directed,92652,,,1
41338,14970,Directed,92653,,,1
41338,34753,Directed,92654,,,1
41338,82893,Directed,92655,,,1
41338,54222,Directed,92656,,,1
41338,63364,Directed,92657,,,1
41338,10066,Directed,92658,,,1
41338,56706,Directed,92659,,,1
41338,88199,Directed,92660,,,1
41338,67467,Directed,92661,,,1
41338,62080,Directed,92662,,,1
41338,85051,Directed,92663,,,1
41338,2930,Directed,92664,,,1
41338,53937,Directed,92665,,,1
41338,101084,Directed,92666,,,1
41338,56508,Directed,92667,,,1
41338,57788,Directed,92668,,,1
41338,98768,Directed,92669,,,1
41338,70580,Directed,92670,,,1
41373,820,Directed,92671,,,1
41373,45672,Directed,92672,,,1
41373,50854,Directed,92673,,,1
41373,60301,Directed,92674,,,1
41373,21881,Directed,92675,,,1
41373,33902,Directed,92676,,,1
41373,65242,Directed,92677,,,1
41386,24802,Directed,92678,,,1
41386,104080,Directed,92679,,,1
41386,7848,Directed,92680,,,1
41386,48613,Directed,92681,,,1
41386,46892,Directed,92682,,,1
41386,98292,Directed,92683,,,1
41386,97281,Directed,92684,,,1
41386,2122,Directed,92685,,,1
41411,1956,Directed,92686,,,1
41411,4064,Directed,92687,,,1
41411,7751,Directed,92688,,,1
41411,22530,Directed,92689,,,1
41411,33033,Directed,92690,,,1
41411,64402,Directed,92691,,,1
41411,52970,Directed,92692,,,1
41411,82926,Directed,92693,,,1
41411,62300,Directed,92694,,,1
41411,62141,Directed,92695,,,1
41411,90101,Directed,92696,,,1
41411,51763,Directed,92697,,,1
41411,100417,Directed,92698,,,1
41411,101914,Directed,92699,,,1
41411,43806,Directed,92700,,,1
41411,11167,Directed,92701,,,1
41411,95017,Directed,92702,,,1
41411,26887,Directed,92703,,,1
41411,107139,Directed,92704,,,1
41411,91586,Directed,92705,,,1
41411,91563,Directed,92706,,,1
41411,71918,Directed,92707,,,1
41411,99563,Directed,92708,,,1
41411,10690,Directed,92709,,,1
41411,4707,Directed,92710,,,1
41411,70977,Directed,92711,,,1
41411,19668,Directed,92712,,,1
41411,75824,Directed,92713,,,1
41411,105500,Directed,92714,,,1
41411,28168,Directed,92715,,,1
41411,60004,Directed,92716,,,1
41411,27676,Directed,92717,,,1
41411,10106,Directed,92718,,,1
41411,93318,Directed,92719,,,1
41411,69516,Directed,92720,,,1
41411,16682,Directed,92721,,,1
41435,15980,Directed,92722,,,1
41435,17281,Directed,92723,,,1
41435,87310,Directed,92724,,,1
41435,84503,Directed,92725,,,1
41435,98123,Directed,92726,,,1
41435,49124,Directed,92727,,,1
41435,47061,Directed,92728,,,1
41435,84992,Directed,92729,,,1
41435,33846,Directed,92730,,,1
41435,77179,Directed,92731,,,1
41435,88863,Directed,92732,,,1
41435,30677,Directed,92733,,,1
41435,61734,Directed,92734,,,1
41436,15919,Directed,92735,,,1
41436,17197,Directed,92736,,,1
41436,19323,Directed,92737,,,1
41436,32791,Directed,92738,,,1
41436,31354,Directed,92739,,,1
41436,73353,Directed,92740,,,1
41436,198,Directed,92741,,,1
41436,12986,Directed,92742,,,1
41436,61587,Directed,92743,,,1
41436,15759,Directed,92744,,,1
41436,65552,Directed,92745,,,1
41436,30283,Directed,92746,,,1
41436,24159,Directed,92747,,,1
41436,27410,Directed,92748,,,1
41436,12633,Directed,92749,,,1
41436,98593,Directed,92750,,,1
41436,38498,Directed,92751,,,1
41436,1331,Directed,92752,,,1
41436,75824,Directed,92753,,,1
41436,82604,Directed,92754,,,1
41436,14087,Directed,92755,,,1
41436,47488,Directed,92756,,,1
41436,30303,Directed,92757,,,1
41436,95274,Directed,92758,,,1
41436,88108,Directed,92759,,,1
41460,38194,Directed,92760,,,1
41460,87310,Directed,92761,,,1
41460,31354,Directed,92762,,,1
41460,99258,Directed,92763,,,1
41460,65552,Directed,92764,,,1
41460,100417,Directed,92765,,,1
41460,92556,Directed,92766,,,1
41460,89659,Directed,92767,,,1
41460,22268,Directed,92768,,,1
41460,30283,Directed,92769,,,1
41460,101068,Directed,92770,,,1
41460,70977,Directed,92771,,,1
41460,4064,Directed,92772,,,1
41460,58512,Directed,92773,,,1
41460,87581,Directed,92774,,,1
41460,75824,Directed,92775,,,1
41460,38498,Directed,92776,,,1
41460,22530,Directed,92777,,,1
41460,16682,Directed,92778,,,1
41460,72191,Directed,92779,,,1
41460,19551,Directed,92780,,,1
41460,107915,Directed,92781,,,1
41468,14666,Directed,92782,,,1
41468,20516,Directed,92783,,,1
41468,8704,Directed,92784,,,1
41468,97198,Directed,92785,,,1
41468,102643,Directed,92786,,,1
41468,71164,Directed,92787,,,1
41468,69437,Directed,92788,,,1
41468,63769,Directed,92789,,,1
41468,71763,Directed,92790,,,1
41468,101951,Directed,92791,,,1
41468,71241,Directed,92792,,,1
41468,65121,Directed,92793,,,1
41468,44742,Directed,92794,,,1
41468,92298,Directed,92795,,,1
41468,72861,Directed,92796,,,1
41508,37669,Directed,92797,,,1
41508,51046,Directed,92798,,,1
41508,97198,Directed,92799,,,1
41508,31853,Directed,92800,,,1
41508,101951,Directed,92801,,,1
41508,75428,Directed,92802,,,1
41508,78223,Directed,92803,,,1
41508,76909,Directed,92804,,,1
41508,8704,Directed,92805,,,1
41508,38403,Directed,92806,,,1
41508,7752,Directed,92807,,,1
41508,100145,Directed,92808,,,1
41508,46099,Directed,92809,,,1
41508,91016,Directed,92810,,,1
41508,82040,Directed,92811,,,1
41537,69095,Directed,92812,,,1
41537,57732,Directed,92813,,,1
41537,77695,Directed,92814,,,1
41537,62612,Directed,92815,,,1
41537,57265,Directed,92816,,,1
41537,58342,Directed,92817,,,1
41537,44870,Directed,92818,,,1
41537,8702,Directed,92819,,,1
41537,1841,Directed,92820,,,1
41537,89115,Directed,92821,,,1
41537,96069,Directed,92822,,,1
41537,44127,Directed,92823,,,1
41537,93313,Directed,92824,,,1
41537,69516,Directed,92825,,,1
41545,429,Directed,92826,,,1
41545,1622,Directed,92827,,,1
41545,5402,Directed,92828,,,1
41545,10415,Directed,92829,,,1
41545,13034,Directed,92830,,,1
41545,14666,Directed,92831,,,1
41545,16797,Directed,92832,,,1
41545,17346,Directed,92833,,,1
41545,17767,Directed,92834,,,1
41545,18401,Directed,92835,,,1
41545,23024,Directed,92836,,,1
41545,28821,Directed,92837,,,1
41545,28887,Directed,92838,,,1
41545,30682,Directed,92839,,,1
41545,57621,Directed,92840,,,1
41545,36493,Directed,92841,,,1
41545,52862,Directed,92842,,,1
41545,86106,Directed,92843,,,1
41545,15822,Directed,92844,,,1
41545,61952,Directed,92845,,,1
41545,79589,Directed,92846,,,1
41545,67944,Directed,92847,,,1
41545,58986,Directed,92848,,,1
41545,97198,Directed,92849,,,1
41545,64800,Directed,92850,,,1
41545,102157,Directed,92851,,,1
41545,53910,Directed,92852,,,1
41545,61317,Directed,92853,,,1
41545,59917,Directed,92854,,,1
41545,83900,Directed,92855,,,1
41545,85081,Directed,92856,,,1
41545,9216,Directed,92857,,,1
41545,91751,Directed,92858,,,1
41545,101285,Directed,92859,,,1
41545,34753,Directed,92860,,,1
41545,210,Directed,92861,,,1
41545,63769,Directed,92862,,,1
41545,70214,Directed,92863,,,1
41545,96061,Directed,92864,,,1
41545,80792,Directed,92865,,,1
41545,70440,Directed,92866,,,1
41545,23007,Directed,92867,,,1
41545,71763,Directed,92868,,,1
41545,35943,Directed,92869,,,1
41545,90058,Directed,92870,,,1
41545,58454,Directed,92871,,,1
41545,69842,Directed,92872,,,1
41545,5154,Directed,92873,,,1
41545,105185,Directed,92874,,,1
41545,72850,Directed,92875,,,1
41545,79531,Directed,92876,,,1
41545,92298,Directed,92877,,,1
41545,89020,Directed,92878,,,1
41545,72861,Directed,92879,,,1
41546,96649,Directed,92880,,,1
41546,84585,Directed,92881,,,1
41546,81081,Directed,92882,,,1
41546,8874,Directed,92883,,,1
41546,24860,Directed,92884,,,1
41546,19194,Directed,92885,,,1
41546,37671,Directed,92886,,,1
41547,28887,Directed,92887,,,1
41547,30559,Directed,92888,,,1
41547,33635,Directed,92889,,,1
41547,45705,Directed,92890,,,1
41547,57577,Directed,92891,,,1
41547,28058,Directed,92892,,,1
41547,8010,Directed,92893,,,1
41547,84507,Directed,92894,,,1
41547,103573,Directed,92895,,,1
41547,78191,Directed,92896,,,1
41547,18453,Directed,92897,,,1
41547,90058,Directed,92898,,,1
41547,67467,Directed,92899,,,1
41547,53937,Directed,92900,,,1
41547,82040,Directed,92901,,,1
41547,72861,Directed,92902,,,1
41547,69186,Directed,92903,,,1
41584,20100,Directed,92904,,,1
41584,63872,Directed,92905,,,1
41584,107133,Directed,92906,,,1
41584,87712,Directed,92907,,,1
41584,3176,Directed,92908,,,1
41584,17703,Directed,92909,,,1
41649,27341,Directed,92910,,,1
41649,63394,Directed,92911,,,1
41649,41968,Directed,92912,,,1
41649,72109,Directed,92913,,,1
41649,103243,Directed,92914,,,1
41649,57532,Directed,92915,,,1
41649,71256,Directed,92916,,,1
41649,39860,Directed,92917,,,1
41649,21843,Directed,92918,,,1
41649,20053,Directed,92919,,,1
41649,106702,Directed,92920,,,1
41649,39749,Directed,92921,,,1
41649,103075,Directed,92922,,,1
41649,57105,Directed,92923,,,1
41649,101436,Directed,92924,,,1
41649,94185,Directed,92925,,,1
41649,69437,Directed,92926,,,1
41649,74440,Directed,92927,,,1
41649,49215,Directed,92928,,,1
41649,77062,Directed,92929,,,1
41649,21881,Directed,92930,,,1
41649,99170,Directed,92931,,,1
41649,91674,Directed,92932,,,1
41649,45065,Directed,92933,,,1
41649,32476,Directed,92934,,,1
41649,108384,Directed,92935,,,1
41649,85653,Directed,92936,,,1
41649,16195,Directed,92937,,,1
41649,7241,Directed,92938,,,1
41649,58262,Directed,92939,,,1
41649,24300,Directed,92940,,,1
41649,36011,Directed,92941,,,1
41649,72532,Directed,92942,,,1
41649,29899,Directed,92943,,,1
41649,16204,Directed,92944,,,1
41649,91721,Directed,92945,,,1
41649,80288,Directed,92946,,,1
41649,76490,Directed,92947,,,1
41705,23597,Directed,92948,,,1
41705,35257,Directed,92949,,,1
41705,59964,Directed,92950,,,1
41705,31354,Directed,92951,,,1
41705,78443,Directed,92952,,,1
41705,77632,Directed,92953,,,1
41705,39624,Directed,92954,,,1
41705,1841,Directed,92955,,,1
41705,43259,Directed,92956,,,1
41705,107613,Directed,92957,,,1
41705,61840,Directed,92958,,,1
41712,2042,Directed,92959,,,1
41712,12986,Directed,92960,,,1
41712,31899,Directed,92961,,,1
41712,93817,Directed,92962,,,1
41712,62465,Directed,92963,,,1
41712,106791,Directed,92964,,,1
41712,47436,Directed,92965,,,1
41712,100416,Directed,92966,,,1
41712,98003,Directed,92967,,,1
41712,69437,Directed,92968,,,1
41712,59422,Directed,92969,,,1
41712,52399,Directed,92970,,,1
41712,69186,Directed,92971,,,1
41712,59434,Directed,92972,,,1
41712,69303,Directed,92973,,,1
41721,15919,Directed,92974,,,1
41721,26801,Directed,92975,,,1
41721,106862,Directed,92976,,,1
41721,31354,Directed,92977,,,1
41721,109445,Directed,92978,,,1
41721,69586,Directed,92979,,,1
41721,93888,Directed,92980,,,1
41721,66992,Directed,92981,,,1
41721,97198,Directed,92982,,,1
41721,78443,Directed,92983,,,1
41721,3158,Directed,92984,,,1
41721,107937,Directed,92985,,,1
41721,52760,Directed,92986,,,1
41721,57915,Directed,92987,,,1
41721,70605,Directed,92988,,,1
41721,56274,Directed,92989,,,1
41721,97053,Directed,92990,,,1
41721,73475,Directed,92991,,,1
41721,1841,Directed,92992,,,1
41721,13097,Directed,92993,,,1
41721,83235,Directed,92994,,,1
41721,64108,Directed,92995,,,1
41721,19668,Directed,92996,,,1
41721,87581,Directed,92997,,,1
41721,53851,Directed,92998,,,1
41721,2930,Directed,92999,,,1
41721,55945,Directed,93000,,,1
41721,40730,Directed,93001,,,1
41721,94926,Directed,93002,,,1
41721,30303,Directed,93003,,,1
41721,80460,Directed,93004,,,1
41721,88863,Directed,93005,,,1
41721,72861,Directed,93006,,,1
41730,10846,Directed,93007,,,1
41730,37931,Directed,93008,,,1
41730,39399,Directed,93009,,,1
41730,44120,Directed,93010,,,1
41752,31191,Directed,93011,,,1
41752,103815,Directed,93012,,,1
41752,1689,Directed,93013,,,1
41752,31949,Directed,93014,,,1
41752,45508,Directed,93015,,,1
41752,23093,Directed,93016,,,1
41752,59369,Directed,93017,,,1
41752,8702,Directed,93018,,,1
41752,85139,Directed,93019,,,1
41752,4064,Directed,93020,,,1
41752,75824,Directed,93021,,,1
41752,69186,Directed,93022,,,1
41752,31146,Directed,93023,,,1
41791,11146,Directed,93024,,,1
41791,15263,Directed,93025,,,1
41791,28887,Directed,93026,,,1
41791,48416,Directed,93027,,,1
41791,97198,Directed,93028,,,1
41791,57577,Directed,93029,,,1
41791,105422,Directed,93030,,,1
41791,46929,Directed,93031,,,1
41791,62171,Directed,93032,,,1
41791,66299,Directed,93033,,,1
41791,15009,Directed,93034,,,1
41791,108327,Directed,93035,,,1
41791,93692,Directed,93036,,,1
41791,8704,Directed,93037,,,1
41791,90058,Directed,93038,,,1
41791,64128,Directed,93039,,,1
41791,69186,Directed,93040,,,1
41791,100928,Directed,93041,,,1
41791,14666,Directed,93042,,,1
41791,28821,Directed,93043,,,1
41791,79531,Directed,93044,,,1
41791,56508,Directed,93045,,,1
41792,16202,Directed,93046,,,1
41792,16773,Directed,93047,,,1
41792,35716,Directed,93048,,,1
41792,35823,Directed,93049,,,1
41792,36858,Directed,93050,,,1
41792,69437,Directed,93051,,,1
41792,87310,Directed,93052,,,1
41792,39523,Directed,93053,,,1
41792,79018,Directed,93054,,,1
41792,98649,Directed,93055,,,1
41792,78131,Directed,93056,,,1
41792,49177,Directed,93057,,,1
41792,49355,Directed,93058,,,1
41792,93179,Directed,93059,,,1
41792,95017,Directed,93060,,,1
41792,69516,Directed,93061,,,1
41792,89219,Directed,93062,,,1
41792,89115,Directed,93063,,,1
41792,99563,Directed,93064,,,1
41792,1591,Directed,93065,,,1
41792,67347,Directed,93066,,,1
41792,69186,Directed,93067,,,1
41792,75824,Directed,93068,,,1
41792,18610,Directed,93069,,,1
41792,42539,Directed,93070,,,1
41792,15503,Directed,93071,,,1
41792,82379,Directed,93072,,,1
41792,102410,Directed,93073,,,1
41792,89677,Directed,93074,,,1
41792,75913,Directed,93075,,,1
41792,60287,Directed,93076,,,1
41792,90858,Directed,93077,,,1
41792,29097,Directed,93078,,,1
41851,15223,Directed,93079,,,1
41851,26640,Directed,93080,,,1
41851,13593,Directed,93081,,,1
41851,63364,Directed,93082,,,1
41887,17564,Directed,93083,,,1
41887,18580,Directed,93084,,,1
41887,27026,Directed,93085,,,1
41887,64286,Directed,93086,,,1
41887,91190,Directed,93087,,,1
41887,25418,Directed,93088,,,1
41887,91634,Directed,93089,,,1
41887,73686,Directed,93090,,,1
41887,83325,Directed,93091,,,1
41887,95101,Directed,93092,,,1
41887,25902,Directed,93093,,,1
41887,74864,Directed,93094,,,1
41887,78033,Directed,93095,,,1
41887,72783,Directed,93096,,,1
41887,100251,Directed,93097,,,1
41887,50565,Directed,93098,,,1
41903,11146,Directed,93099,,,1
41903,5402,Directed,93100,,,1
41903,17346,Directed,93101,,,1
41903,17767,Directed,93102,,,1
41903,97198,Directed,93103,,,1
41903,3683,Directed,93104,,,1
41903,102157,Directed,93105,,,1
41903,53910,Directed,93106,,,1
41903,46929,Directed,93107,,,1
41903,9216,Directed,93108,,,1
41903,74277,Directed,93109,,,1
41903,44129,Directed,93110,,,1
41903,62891,Directed,93111,,,1
41903,96061,Directed,93112,,,1
41903,92455,Directed,93113,,,1
41903,106418,Directed,93114,,,1
41903,64128,Directed,93115,,,1
41903,69842,Directed,93116,,,1
41903,72850,Directed,93117,,,1
41903,28821,Directed,93118,,,1
41903,92298,Directed,93119,,,1
41903,72861,Directed,93120,,,1
41914,28887,Directed,93121,,,1
41914,62761,Directed,93122,,,1
41914,97198,Directed,93123,,,1
41914,57577,Directed,93124,,,1
41914,46929,Directed,93125,,,1
41914,84507,Directed,93126,,,1
41914,58939,Directed,93127,,,1
41914,108327,Directed,93128,,,1
41914,34871,Directed,93129,,,1
41914,37121,Directed,93130,,,1
41914,90058,Directed,93131,,,1
41914,54559,Directed,93132,,,1
41914,10415,Directed,93133,,,1
41914,14666,Directed,93134,,,1
41914,92298,Directed,93135,,,1
41957,36823,Directed,93136,,,1
41957,79643,Directed,93137,,,1
41957,67692,Directed,93138,,,1
41957,47033,Directed,93139,,,1
41957,56950,Directed,93140,,,1
41957,57577,Directed,93141,,,1
41957,60460,Directed,93142,,,1
41957,61696,Directed,93143,,,1
41957,69437,Directed,93144,,,1
41957,89109,Directed,93145,,,1
41957,70977,Directed,93146,,,1
41957,43361,Directed,93147,,,1
41957,11167,Directed,93148,,,1
41957,38135,Directed,93149,,,1
41957,88259,Directed,93150,,,1
41957,91714,Directed,93151,,,1
41957,48887,Directed,93152,,,1
41957,89020,Directed,93153,,,1
41968,27341,Directed,93154,,,1
41968,29314,Directed,93155,,,1
41968,41649,Directed,93156,,,1
41968,820,Directed,93157,,,1
41968,9257,Directed,93158,,,1
41968,84211,Directed,93159,,,1
41968,51874,Directed,93160,,,1
41968,99777,Directed,93161,,,1
41968,54151,Directed,93162,,,1
41968,20053,Directed,93163,,,1
41968,49215,Directed,93164,,,1
41968,103075,Directed,93165,,,1
41968,28431,Directed,93166,,,1
41968,81251,Directed,93167,,,1
41968,74440,Directed,93168,,,1
41968,44786,Directed,93169,,,1
41968,21881,Directed,93170,,,1
41968,45153,Directed,93171,,,1
41968,86139,Directed,93172,,,1
41968,39581,Directed,93173,,,1
41968,86144,Directed,93174,,,1
41968,12499,Directed,93175,,,1
41968,85653,Directed,93176,,,1
41968,108736,Directed,93177,,,1
41968,39749,Directed,93178,,,1
41968,14770,Directed,93179,,,1
41968,55459,Directed,93180,,,1
41968,45222,Directed,93181,,,1
41968,83039,Directed,93182,,,1
41968,80288,Directed,93183,,,1
42023,10415,Directed,93184,,,1
42023,28821,Directed,93185,,,1
42023,41545,Directed,93186,,,1
42023,34331,Directed,93187,,,1
42023,61952,Directed,93188,,,1
42023,82277,Directed,93189,,,1
42023,97198,Directed,93190,,,1
42023,10066,Directed,93191,,,1
42023,82040,Directed,93192,,,1
42023,26640,Directed,93193,,,1
42023,3891,Directed,93194,,,1
42023,67467,Directed,93195,,,1
42023,103573,Directed,93196,,,1
42023,66299,Directed,93197,,,1
42023,78191,Directed,93198,,,1
42023,30682,Directed,93199,,,1
42023,56157,Directed,93200,,,1
42023,34753,Directed,93201,,,1
42023,66465,Directed,93202,,,1
42023,93692,Directed,93203,,,1
42023,63769,Directed,93204,,,1
42023,79531,Directed,93205,,,1
42023,63364,Directed,93206,,,1
42023,21371,Directed,93207,,,1
42023,35943,Directed,93208,,,1
42023,40556,Directed,93209,,,1
42023,81271,Directed,93210,,,1
42023,14529,Directed,93211,,,1
42023,69842,Directed,93212,,,1
42023,86945,Directed,93213,,,1
42023,54292,Directed,93214,,,1
42023,64718,Directed,93215,,,1
42023,94926,Directed,93216,,,1
42023,53910,Directed,93217,,,1
42023,105422,Directed,93218,,,1
42023,23024,Directed,93219,,,1
42023,92298,Directed,93220,,,1
42023,66332,Directed,93221,,,1
42023,33635,Directed,93222,,,1
42060,198,Directed,93223,,,1
42060,8871,Directed,93224,,,1
42060,30283,Directed,93225,,,1
42060,82604,Directed,93226,,,1
42060,48197,Directed,93227,,,1
42060,40582,Directed,93228,,,1
42060,44671,Directed,93229,,,1
42060,73353,Directed,93230,,,1
42060,83219,Directed,93231,,,1
42060,17197,Directed,93232,,,1
42060,28058,Directed,93233,,,1
42060,15759,Directed,93234,,,1
42060,94731,Directed,93235,,,1
42060,81228,Directed,93236,,,1
42064,12691,Directed,93237,,,1
42064,31354,Directed,93238,,,1
42064,666,Directed,93239,,,1
42064,105047,Directed,93240,,,1
42064,76496,Directed,93241,,,1
42064,77987,Directed,93242,,,1
42064,82926,Directed,93243,,,1
42064,73353,Directed,93244,,,1
42064,71366,Directed,93245,,,1
42064,43723,Directed,93246,,,1
42064,36691,Directed,93247,,,1
42064,65242,Directed,93248,,,1
42064,74952,Directed,93249,,,1
42064,79564,Directed,93250,,,1
42064,69708,Directed,93251,,,1
42064,16121,Directed,93252,,,1
42064,89168,Directed,93253,,,1
42064,103433,Directed,93254,,,1
42064,69186,Directed,93255,,,1
42079,643,Directed,93256,,,1
42079,17116,Directed,93257,,,1
42079,21842,Directed,93258,,,1
42079,24129,Directed,93259,,,1
42079,33293,Directed,93260,,,1
42079,38731,Directed,93261,,,1
42079,44797,Directed,93262,,,1
42079,59964,Directed,93263,,,1
42079,87310,Directed,93264,,,1
42079,76193,Directed,93265,,,1
42079,43955,Directed,93266,,,1
42079,68331,Directed,93267,,,1
42079,65740,Directed,93268,,,1
42079,92550,Directed,93269,,,1
42079,71818,Directed,93270,,,1
42079,72810,Directed,93271,,,1
42079,1230,Directed,93272,,,1
42079,44892,Directed,93273,,,1
42079,75577,Directed,93274,,,1
42079,97566,Directed,93275,,,1
42079,16773,Directed,93276,,,1
42079,8876,Directed,93277,,,1
42079,8702,Directed,93278,,,1
42079,72949,Directed,93279,,,1
42079,94731,Directed,93280,,,1
42079,70977,Directed,93281,,,1
42079,62907,Directed,93282,,,1
42079,103433,Directed,93283,,,1
42079,79424,Directed,93284,,,1
42079,4064,Directed,93285,,,1
42079,101306,Directed,93286,,,1
42079,76794,Directed,93287,,,1
42079,75824,Directed,93288,,,1
42079,42439,Directed,93289,,,1
42079,100168,Directed,93290,,,1
42079,44890,Directed,93291,,,1
42079,89115,Directed,93292,,,1
42079,107533,Directed,93293,,,1
42079,102408,Directed,93294,,,1
42079,75835,Directed,93295,,,1
42079,69516,Directed,93296,,,1
42079,69186,Directed,93297,,,1
42079,97186,Directed,93298,,,1
42094,6072,Directed,93299,,,1
42094,14253,Directed,93300,,,1
42094,32879,Directed,93301,,,1
42094,62300,Directed,93302,,,1
42094,95556,Directed,93303,,,1
42094,108045,Directed,93304,,,1
42094,27676,Directed,93305,,,1
42094,58193,Directed,93306,,,1
42094,15175,Directed,93307,,,1
42094,80671,Directed,93308,,,1
42094,69186,Directed,93309,,,1
42094,16682,Directed,93310,,,1
42094,41411,Directed,93311,,,1
42094,35860,Directed,93312,,,1
42094,16090,Directed,93313,,,1
42183,35943,Directed,93314,,,1
42183,73874,Directed,93315,,,1
42183,56740,Directed,93316,,,1
42183,85066,Directed,93317,,,1
42183,97198,Directed,93318,,,1
42183,99542,Directed,93319,,,1
42183,73037,Directed,93320,,,1
42183,53910,Directed,93321,,,1
42183,56957,Directed,93322,,,1
42183,47922,Directed,93323,,,1
42183,69798,Directed,93324,,,1
42183,58454,Directed,93325,,,1
42183,54559,Directed,93326,,,1
42183,10415,Directed,93327,,,1
42183,77205,Directed,93328,,,1
42183,52862,Directed,93329,,,1
42183,34331,Directed,93330,,,1
42183,31896,Directed,93331,,,1
42183,1340,Directed,93332,,,1
42183,71058,Directed,93333,,,1
42183,24860,Directed,93334,,,1
42183,11141,Directed,93335,,,1
42183,79531,Directed,93336,,,1
42183,41903,Directed,93337,,,1
42183,90504,Directed,93338,,,1
42183,73782,Directed,93339,,,1
42183,55648,Directed,93340,,,1
42183,85192,Directed,93341,,,1
42183,80583,Directed,93342,,,1
42183,4073,Directed,93343,,,1
42183,82451,Directed,93344,,,1
42183,89714,Directed,93345,,,1
42183,86945,Directed,93346,,,1
42183,14312,Directed,93347,,,1
42183,30682,Directed,93348,,,1
42183,74480,Directed,93349,,,1
42183,41545,Directed,93350,,,1
42183,73638,Directed,93351,,,1
42183,53221,Directed,93352,,,1
42183,23448,Directed,93353,,,1
42183,42217,Directed,93354,,,1
42183,37641,Directed,93355,,,1
42183,44525,Directed,93356,,,1
42183,74504,Directed,93357,,,1
42183,6063,Directed,93358,,,1
42183,21917,Directed,93359,,,1
42183,109008,Directed,93360,,,1
42183,64718,Directed,93361,,,1
42183,14819,Directed,93362,,,1
42183,8704,Directed,93363,,,1
42183,42023,Directed,93364,,,1
42183,101700,Directed,93365,,,1
42217,13593,Directed,93366,,,1
42217,28821,Directed,93367,,,1
42217,32591,Directed,93368,,,1
42217,69437,Directed,93369,,,1
42217,96649,Directed,93370,,,1
42217,17346,Directed,93371,,,1
42217,97198,Directed,93372,,,1
42217,77694,Directed,93373,,,1
42217,81081,Directed,93374,,,1
42217,46929,Directed,93375,,,1
42217,47922,Directed,93376,,,1
42217,70214,Directed,93377,,,1
42217,83848,Directed,93378,,,1
42217,44129,Directed,93379,,,1
42217,47502,Directed,93380,,,1
42217,96061,Directed,93381,,,1
42217,52558,Directed,93382,,,1
42217,63364,Directed,93383,,,1
42217,83125,Directed,93384,,,1
42217,57621,Directed,93385,,,1
42217,28741,Directed,93386,,,1
42217,24860,Directed,93387,,,1
42217,19194,Directed,93388,,,1
42217,94926,Directed,93389,,,1
42217,11141,Directed,93390,,,1
42217,53910,Directed,93391,,,1
42217,62533,Directed,93392,,,1
42217,79531,Directed,93393,,,1
42217,56508,Directed,93394,,,1
42217,37671,Directed,93395,,,1
42244,13164,Directed,93396,,,1
42244,20207,Directed,93397,,,1
42244,69369,Directed,93398,,,1
42244,40757,Directed,93399,,,1
42244,9118,Directed,93400,,,1
42244,28684,Directed,93401,,,1
42244,72887,Directed,93402,,,1
42244,82364,Directed,93403,,,1
42244,60220,Directed,93404,,,1
42244,68566,Directed,93405,,,1
42347,11146,Directed,93406,,,1
42347,97198,Directed,93407,,,1
42347,92340,Directed,93408,,,1
42347,24572,Directed,93409,,,1
42347,84233,Directed,93410,,,1
42347,104760,Directed,93411,,,1
42347,8704,Directed,93412,,,1
42347,90058,Directed,93413,,,1
42347,94468,Directed,93414,,,1
42347,13351,Directed,93415,,,1
42347,62171,Directed,93416,,,1
42347,109110,Directed,93417,,,1
42347,41791,Directed,93418,,,1
42347,55032,Directed,93419,,,1
42347,40292,Directed,93420,,,1
42347,28887,Directed,93421,,,1
42347,83299,Directed,93422,,,1
42347,84507,Directed,93423,,,1
42347,23323,Directed,93424,,,1
42347,15309,Directed,93425,,,1
42347,95598,Directed,93426,,,1
42347,33315,Directed,93427,,,1
42347,48425,Directed,93428,,,1
42347,15934,Directed,93429,,,1
42347,90961,Directed,93430,,,1
42347,80643,Directed,93431,,,1
42347,107065,Directed,93432,,,1
42347,81744,Directed,93433,,,1
42347,50317,Directed,93434,,,1
42347,58939,Directed,93435,,,1
42347,36681,Directed,93436,,,1
42347,75759,Directed,93437,,,1
42347,37121,Directed,93438,,,1
42347,49479,Directed,93439,,,1
42347,41079,Directed,93440,,,1
42347,77442,Directed,93441,,,1
42347,96088,Directed,93442,,,1
42347,104242,Directed,93443,,,1
42347,24730,Directed,93444,,,1
42347,15009,Directed,93445,,,1
42347,2469,Directed,93446,,,1
42347,102389,Directed,93447,,,1
42361,15823,Directed,93448,,,1
42361,92556,Directed,93449,,,1
42361,32051,Directed,93450,,,1
42361,97897,Directed,93451,,,1
42361,69437,Directed,93452,,,1
42361,102978,Directed,93453,,,1
42361,46252,Directed,93454,,,1
42361,103243,Directed,93455,,,1
42361,101457,Directed,93456,,,1
42361,74962,Directed,93457,,,1
42361,72191,Directed,93458,,,1
42361,50518,Directed,93459,,,1
42361,29803,Directed,93460,,,1
42362,15415,Directed,93461,,,1
42362,16295,Directed,93462,,,1
42362,31354,Directed,93463,,,1
42362,59899,Directed,93464,,,1
